
1.25,0.18,0.06,-9.62,0.00,0.00,0.00,0.11,0.33,-9.61,1.00,-0.01,0.01,0.01,1.00,-0.03,-0.01,0.03,1.00,1

1.28,0.17,0.07,-9.61,0.00,0.00,0.00,0.10,0.35,-9.61,1.00,-0.01,0.01,0.01,1.00,-0.03,-0.01,0.03,1.00,1

1.31,0.18,0.05,-9.62,0.00,0.00,0.00,0.11,0.34,-9.61,1.00,-0.01,0.01,0.01,1.00,-0.03,-0.01,0.03,1.00,1

1.35,0.18,0.05,-9.62,0.00,0.00,0.00,0.10,0.35,-9.61,1.00,-0.01,0.01,0.01,1.00,-0.03,-0.01,0.03,1.00,1

1.38,0.18,0.08,-9.61,0.00,0.00,0.00,0.10,0.38,-9.61,1.00,-0.01,0.01,0.01,1.00,-0.03,-0.01,0.03,1.00,1

1.41,0.18,0.05,-9.62,0.00,0.00,0.00,0.10,0.36,-9.61,1.00,-0.01,0.01,0.01,1.00,-0.03,-0.01,0.03,1.00,1

1.45,0.18,0.07,-9.62,0.00,0.00,0.00,0.09,0.39,-9.62,1.00,-0.01,0.01,0.01,1.00,-0.03,-0.01,0.03,1.00,1

1.48,0.19,0.06,-9.61,0.00,0.00,0.00,0.10,0.39,-9.61,1.00,-0.01,0.01,0.01,1.00,-0.03,-0.01,0.03,1.00,1

1.51,0.17,0.07,-9.62,0.00,0.00,0.00,0.09,0.40,-9.61,1.00,-0.01,0.01,0.01,1.00,-0.03,-0.01,0.03,1.00,1

1.54,0.17,0.06,-9.62,0.00,0.00,0.00,0.08,0.40,-9.62,1.00,-0.01,0.01,0.01,1.00,-0.03,-0.01,0.03,1.00,1

1.58,0.18,0.07,-9.62,0.00,0.00,0.00,0.09,0.41,-9.61,1.00,-0.01,0.01,0.01,1.00,-0.04,-0.01,0.04,1.00,1

1.61,0.18,0.05,-9.62,0.00,0.00,0.00,0.09,0.41,-9.61,1.00,-0.01,0.01,0.02,1.00,-0.04,-0.01,0.04,1.00,1

1.64,0.18,0.08,-9.62,0.00,0.00,0.00,0.08,0.44,-9.61,1.00,-0.02,0.01,0.02,1.00,-0.04,-0.01,0.04,1.00,1

1.68,0.18,0.05,-9.62,0.00,0.00,0.00,0.08,0.42,-9.62,1.00,-0.02,0.01,0.02,1.00,-0.04,-0.01,0.04,1.00,1

1.71,0.16,0.07,-9.62,0.00,0.00,0.00,0.06,0.44,-9.61,1.00,-0.02,0.01,0.02,1.00,-0.04,-0.01,0.04,1.00,1

1.74,0.18,0.07,-9.62,0.00,0.00,0.00,0.08,0.45,-9.62,1.00,-0.02,0.01,0.02,1.00,-0.04,-0.01,0.04,1.00,1

1.78,0.17,0.06,-9.62,0.00,0.00,0.00,0.06,0.44,-9.61,1.00,-0.02,0.01,0.02,1.00,-0.04,-0.01,0.04,1.00,1

1.81,0.19,0.05,-9.61,0.00,0.00,0.00,0.08,0.44,-9.61,1.00,-0.02,0.01,0.02,1.00,-0.04,-0.01,0.04,1.00,1

1.84,0.19,0.07,-9.62,0.00,0.00,0.00,0.07,0.47,-9.61,1.00,-0.02,0.01,0.02,1.00,-0.04,-0.01,0.04,1.00,1

1.87,0.18,0.07,-9.62,0.00,0.00,0.00,0.07,0.47,-9.61,1.00,-0.02,0.01,0.02,1.00,-0.04,-0.01,0.04,1.00,1

1.91,0.19,0.06,-9.62,0.00,0.00,0.00,0.07,0.48,-9.61,1.00,-0.02,0.01,0.02,1.00,-0.04,-0.01,0.04,1.00,1

1.94,0.16,0.06,-9.65,0.00,0.00,0.00,0.05,0.48,-9.64,1.00,-0.02,0.01,0.02,1.00,-0.04,-0.01,0.04,1.00,1

1.97,0.19,0.06,-9.63,0.00,0.00,0.00,0.07,0.49,-9.61,1.00,-0.02,0.01,0.02,1.00,-0.04,-0.01,0.04,1.00,1

2.01,0.17,0.08,-9.61,0.00,0.00,0.00,0.05,0.52,-9.60,1.00,-0.02,0.01,0.02,1.00,-0.05,-0.01,0.05,1.00,1

2.04,0.20,0.06,-9.62,0.00,0.00,0.00,0.08,0.51,-9.61,1.00,-0.02,0.01,0.02,1.00,-0.05,-0.01,0.05,1.00,1

2.07,0.17,0.04,-9.61,0.00,0.00,0.00,0.05,0.50,-9.60,1.00,-0.02,0.01,0.02,1.00,-0.05,-0.01,0.05,1.00,1

2.11,0.17,0.05,-9.62,0.00,0.00,0.00,0.05,0.51,-9.61,1.00,-0.02,0.01,0.02,1.00,-0.05,-0.01,0.05,1.00,1

2.14,0.19,0.08,-9.61,0.00,0.00,0.00,0.06,0.55,-9.60,1.00,-0.02,0.01,0.02,1.00,-0.05,-0.01,0.05,1.00,1

2.17,0.19,0.04,-9.62,0.00,0.00,0.00,0.06,0.52,-9.61,1.00,-0.02,0.01,0.02,1.00,-0.05,-0.01,0.05,1.00,1

2.20,0.17,0.06,-9.61,0.00,0.00,0.00,0.04,0.54,-9.59,1.00,-0.02,0.01,0.02,1.00,-0.05,-0.01,0.05,1.00,1

2.24,0.20,0.05,-9.63,0.00,0.00,0.00,0.07,0.54,-9.62,1.00,-0.02,0.01,0.02,1.00,-0.05,-0.01,0.05,1.00,1

2.27,0.18,0.06,-9.62,0.00,0.00,0.00,0.05,0.55,-9.61,1.00,-0.02,0.01,0.02,1.00,-0.05,-0.01,0.05,1.00,1

2.30,0.19,0.04,-9.60,0.00,0.00,0.00,0.06,0.54,-9.59,1.00,-0.02,0.01,0.02,1.00,-0.05,-0.01,0.05,1.00,1

2.34,0.23,0.14,-9.62,0.00,0.00,0.00,0.10,0.65,-9.60,1.00,-0.02,0.01,0.02,1.00,-0.05,-0.01,0.05,1.00,1

2.37,0.15,-0.07,-9.65,0.00,0.00,0.00,0.02,0.45,-9.64,1.00,-0.02,0.01,0.02,1.00,-0.05,-0.01,0.05,1.00,1

2.40,0.10,0.05,-9.78,0.00,0.00,0.00,0.01,0.58,-9.76,1.00,-0.02,0.01,0.02,1.00,-0.05,-0.01,0.05,1.00,1

2.44,0.52,0.13,-9.15,0.00,0.00,0.00,0.43,0.65,-9.13,1.00,-0.02,0.01,0.02,1.00,-0.05,-0.01,0.06,1.00,1

2.47,0.16,0.06,-9.76,0.00,0.00,0.00,0.04,0.61,-9.74,1.00,-0.02,0.01,0.02,1.00,-0.06,-0.01,0.06,1.00,1

2.50,0.20,-0.05,-9.65,0.00,0.00,0.00,0.09,0.50,-9.64,1.00,-0.02,0.01,0.02,1.00,-0.06,-0.01,0.06,1.00,1

2.53,0.24,0.16,-9.62,0.00,0.00,0.00,0.13,0.72,-9.59,1.00,-0.02,0.01,0.02,1.00,-0.06,-0.01,0.06,1.00,1

2.57,0.24,0.02,-9.61,0.00,0.00,0.00,0.13,0.58,-9.59,1.00,-0.02,0.01,0.03,1.00,-0.06,-0.01,0.06,1.00,1

2.60,0.38,0.21,-9.30,0.00,0.00,0.00,0.23,0.77,-9.28,1.00,-0.02,0.02,0.02,1.00,-0.06,-0.01,0.06,1.00,1

2.63,0.16,0.09,-9.62,0.00,0.00,0.00,-0.00,0.67,-9.60,1.00,-0.02,0.02,0.03,1.00,-0.06,-0.01,0.06,1.00,1

2.67,0.22,0.05,-9.61,0.00,0.00,0.00,0.05,0.64,-9.60,1.00,-0.02,0.02,0.03,1.00,-0.06,-0.02,0.06,1.00,1

2.70,0.22,0.05,-9.63,0.00,0.00,0.00,0.05,0.65,-9.61,1.00,-0.02,0.02,0.02,1.00,-0.06,-0.02,0.06,1.00,1

2.73,0.17,0.06,-9.63,0.00,0.00,0.00,-0.00,0.66,-9.61,1.00,-0.02,0.02,0.03,1.00,-0.06,-0.02,0.06,1.00,1

2.77,0.20,0.04,-9.62,0.00,0.00,0.00,0.03,0.65,-9.60,1.00,-0.02,0.02,0.02,1.00,-0.06,-0.02,0.06,1.00,1

2.80,0.04,-0.18,-9.61,0.00,0.00,0.00,-0.13,0.44,-9.60,1.00,-0.01,0.02,0.01,1.00,-0.06,-0.02,0.06,1.00,1

2.83,0.44,0.14,-9.61,0.00,0.00,0.00,0.26,0.76,-9.59,1.00,0.00,0.02,-0.00,1.00,-0.06,-0.02,0.06,1.00,1

2.86,0.19,0.21,-9.64,0.00,0.00,0.00,0.01,0.84,-9.61,1.00,0.01,0.02,-0.01,1.00,-0.07,-0.02,0.07,1.00,1

2.90,0.09,0.18,-9.62,0.00,0.00,0.00,-0.09,0.81,-9.59,1.00,0.02,0.02,-0.02,1.00,-0.07,-0.02,0.07,1.00,1

2.93,0.09,-0.03,-9.63,0.00,0.00,0.00,-0.10,0.61,-9.61,1.00,0.03,0.02,-0.02,1.00,-0.07,-0.02,0.07,1.00,1

2.96,0.17,0.18,-9.63,0.00,0.00,0.00,-0.00,0.83,-9.60,1.00,0.03,0.02,-0.03,1.00,-0.07,-0.02,0.07,1.00,1

3.00,-0.05,0.37,-9.58,0.00,0.00,0.00,-0.21,1.03,-9.53,1.00,0.07,0.02,-0.07,1.00,-0.07,-0.02,0.07,1.00,1

3.03,-0.04,-0.37,-9.65,0.00,0.00,0.00,-0.27,0.30,-9.65,0.99,0.11,0.02,-0.11,0.99,-0.07,-0.03,0.07,1.00,1

3.06,0.25,-0.10,-9.65,0.00,0.00,0.00,0.05,0.53,-9.64,0.99,0.14,0.02,-0.14,0.99,-0.07,-0.03,0.07,1.00,1

3.10,0.08,-1.65,-9.63,0.00,0.00,0.00,-0.40,-0.96,-9.72,0.98,0.18,0.02,-0.18,0.98,-0.07,-0.03,0.07,1.00,1

3.13,0.68,-0.18,-9.58,0.00,0.00,0.00,0.44,0.35,-9.59,0.97,0.22,0.02,-0.22,0.97,-0.07,-0.04,0.06,1.00,1

3.16,-0.17,0.65,-9.72,0.00,0.00,0.00,-0.17,1.36,-9.64,0.96,0.28,0.02,-0.28,0.96,-0.07,-0.04,0.06,1.00,1

3.20,0.60,-0.51,-9.69,0.00,0.00,0.00,0.20,0.02,-9.72,0.94,0.33,0.02,-0.33,0.94,-0.07,-0.04,0.06,1.00,1

3.23,0.34,-0.13,-9.68,0.00,0.00,0.00,0.08,0.45,-9.68,0.93,0.36,0.02,-0.36,0.93,-0.07,-0.04,0.06,1.00,1

3.26,0.16,-0.10,-9.66,0.00,0.00,0.00,-0.09,0.55,-9.65,0.92,0.39,0.02,-0.39,0.92,-0.07,-0.05,0.06,1.00,1

3.29,0.24,0.17,-9.58,0.00,0.00,0.00,0.09,0.76,-9.55,0.91,0.41,0.02,-0.41,0.91,-0.07,-0.05,0.06,1.00,1

3.33,0.40,0.07,-9.60,0.00,0.00,0.00,0.20,0.60,-9.59,0.90,0.43,0.02,-0.42,0.90,-0.07,-0.05,0.06,1.00,1

3.36,0.21,0.19,-9.64,0.00,0.00,0.00,0.08,0.80,-9.61,0.90,0.44,0.02,-0.44,0.90,-0.07,-0.05,0.06,1.00,1

3.39,0.25,0.38,-9.61,0.00,0.00,0.00,0.20,0.96,-9.58,0.89,0.45,0.02,-0.45,0.89,-0.08,-0.05,0.06,1.00,1

3.43,-0.02,0.12,-9.61,0.00,0.00,0.00,-0.15,0.85,-9.57,0.88,0.47,0.02,-0.46,0.88,-0.08,-0.05,0.06,1.00,1

3.46,0.09,0.17,-9.60,0.00,0.00,0.00,-0.03,0.85,-9.56,0.88,0.48,0.02,-0.47,0.88,-0.08,-0.05,0.06,1.00,1

3.49,0.31,-0.04,-9.63,0.00,0.00,0.00,0.06,0.56,-9.62,0.87,0.49,0.02,-0.49,0.87,-0.08,-0.06,0.06,1.00,1

3.52,0.25,0.17,-9.62,0.00,0.00,0.00,0.12,0.77,-9.59,0.86,0.51,0.02,-0.51,0.86,-0.08,-0.06,0.06,1.00,1

3.56,0.43,-0.18,-9.61,0.00,0.00,0.00,0.09,0.38,-9.61,0.85,0.52,0.02,-0.52,0.85,-0.08,-0.06,0.06,1.00,1

3.59,-1.10,-0.40,-9.55,0.00,0.00,0.00,-1.32,1.02,-9.47,0.84,0.55,0.02,-0.54,0.84,-0.08,-0.06,0.06,1.00,1

3.62,0.18,0.37,-9.65,0.00,0.00,0.00,0.18,0.97,-9.61,0.82,0.57,0.02,-0.57,0.82,-0.08,-0.06,0.05,1.00,1

3.66,-0.08,-0.11,-9.60,0.00,0.00,0.00,-0.31,0.74,-9.57,0.81,0.59,0.02,-0.59,0.81,-0.08,-0.06,0.05,1.00,1

3.69,0.32,0.26,-9.63,0.00,0.00,0.00,0.24,0.80,-9.60,0.80,0.60,0.02,-0.60,0.80,-0.08,-0.06,0.05,1.00,1

3.72,0.13,-0.00,-9.62,0.00,0.00,0.00,-0.08,0.71,-9.59,0.79,0.61,0.02,-0.61,0.79,-0.08,-0.06,0.05,1.00,1

3.76,0.50,0.47,-9.65,0.00,0.00,0.00,0.51,0.85,-9.62,0.77,0.63,0.02,-0.63,0.77,-0.08,-0.07,0.05,1.00,1

3.79,0.61,0.52,-9.61,0.00,0.00,0.00,0.63,0.80,-9.59,0.76,0.65,0.02,-0.65,0.76,-0.08,-0.07,0.05,1.00,1

3.82,0.52,0.19,-9.57,0.00,0.00,0.00,0.34,0.60,-9.56,0.74,0.67,0.02,-0.67,0.74,-0.08,-0.07,0.05,1.00,1

3.85,-0.29,0.37,-9.63,0.00,0.00,0.00,-0.11,1.28,-9.56,0.71,0.70,0.02,-0.70,0.71,-0.09,-0.07,0.05,1.00,1

3.89,1.09,0.19,-9.68,0.00,0.00,0.00,0.71,0.16,-9.71,0.68,0.73,0.02,-0.73,0.68,-0.09,-0.07,0.05,1.00,1

3.92,0.02,-0.05,-9.62,0.00,0.00,0.00,-0.19,0.78,-9.59,0.67,0.74,0.02,-0.74,0.67,-0.09,-0.08,0.05,1.00,1

3.95,0.02,0.10,-9.63,0.00,0.00,0.00,-0.07,0.89,-9.59,0.67,0.75,0.02,-0.74,0.66,-0.09,-0.08,0.05,1.00,1

3.99,-0.04,0.02,-9.64,0.00,0.00,0.00,-0.17,0.88,-9.59,0.66,0.75,0.02,-0.75,0.66,-0.09,-0.08,0.05,1.00,1

4.02,-0.04,0.03,-9.62,0.00,0.00,0.00,-0.16,0.90,-9.58,0.65,0.76,0.02,-0.75,0.65,-0.09,-0.08,0.05,1.00,1

4.05,0.18,0.13,-9.62,0.00,0.00,0.00,0.07,0.79,-9.59,0.64,0.77,0.02,-0.77,0.63,-0.09,-0.08,0.04,1.00,1

4.08,-0.19,-0.11,-9.63,0.00,0.00,0.00,-0.35,0.93,-9.58,0.60,0.80,0.02,-0.79,0.60,-0.09,-0.08,0.04,1.00,1

4.12,0.07,0.31,-9.59,0.00,0.00,0.00,0.15,0.97,-9.54,0.57,0.82,0.01,-0.82,0.57,-0.09,-0.08,0.04,1.00,1

4.15,-1.02,-0.86,-9.57,0.00,0.00,0.00,-1.39,1.30,-9.47,0.50,0.86,0.01,-0.86,0.50,-0.09,-0.08,0.03,1.00,1

4.18,0.12,0.43,-9.63,0.00,0.00,0.00,0.29,0.95,-9.59,0.45,0.89,0.01,-0.89,0.45,-0.09,-0.09,0.03,1.00,1

4.22,-0.01,-0.60,-9.62,0.00,0.00,0.00,-0.69,0.62,-9.59,0.42,0.91,0.01,-0.91,0.42,-0.09,-0.09,0.02,1.00,1

4.25,1.13,-0.67,-9.64,0.00,0.00,0.00,-0.32,-0.42,-9.71,0.39,0.92,0.01,-0.92,0.39,-0.09,-0.09,0.02,1.00,1

4.28,-0.24,1.74,-9.64,0.00,0.00,0.00,1.41,1.73,-9.54,0.36,0.93,0.01,-0.93,0.36,-0.09,-0.09,0.02,1.00,1

4.32,-0.12,0.20,-9.61,0.00,0.00,0.00,0.02,1.06,-9.56,0.35,0.94,0.01,-0.93,0.35,-0.09,-0.09,0.02,1.00,1

4.35,0.13,0.32,-9.63,0.00,0.00,0.00,0.23,0.87,-9.60,0.33,0.94,0.01,-0.94,0.33,-0.09,-0.09,0.02,1.00,1

4.38,0.00,0.20,-9.63,0.00,0.00,0.00,0.08,0.94,-9.59,0.32,0.95,0.01,-0.94,0.32,-0.09,-0.09,0.02,1.00,1

4.41,0.06,0.14,-9.62,0.00,0.00,0.00,0.05,0.87,-9.59,0.31,0.95,0.01,-0.95,0.31,-0.09,-0.09,0.02,1.00,1

4.45,0.13,0.22,-9.62,0.00,0.00,0.00,0.14,0.83,-9.58,0.30,0.95,0.01,-0.95,0.30,-0.09,-0.09,0.02,1.00,1

4.48,0.20,0.02,-9.63,0.00,0.00,0.00,-0.02,0.70,-9.61,0.29,0.96,0.01,-0.95,0.29,-0.09,-0.09,0.02,1.00,1

4.51,0.03,0.06,-9.63,0.00,0.00,0.00,-0.02,0.88,-9.59,0.29,0.96,0.01,-0.95,0.29,-0.09,-0.09,0.02,1.00,1

4.55,0.04,0.14,-9.63,0.00,0.00,0.00,0.06,0.90,-9.59,0.29,0.96,0.01,-0.95,0.29,-0.09,-0.09,0.02,1.00,1

4.58,0.05,0.16,-9.63,0.00,0.00,0.00,0.09,0.90,-9.59,0.29,0.96,0.01,-0.95,0.29,-0.09,-0.09,0.02,1.00,1

4.61,0.06,0.13,-9.63,0.00,0.00,0.00,0.07,0.89,-9.59,0.29,0.96,0.01,-0.95,0.29,-0.09,-0.09,0.02,1.00,1

4.64,0.05,0.16,-9.63,0.00,0.00,0.00,0.10,0.91,-9.58,0.29,0.96,0.01,-0.95,0.29,-0.09,-0.09,0.02,1.00,1

4.68,0.10,0.29,-9.63,0.00,0.00,0.00,0.24,0.90,-9.59,0.29,0.96,0.01,-0.95,0.29,-0.10,-0.09,0.02,1.00,1

4.71,0.10,0.26,-9.65,0.00,0.00,0.00,0.22,0.90,-9.61,0.28,0.96,0.01,-0.95,0.28,-0.10,-0.09,0.02,1.00,1

4.74,0.05,0.14,-9.64,0.00,0.00,0.00,0.09,0.92,-9.59,0.28,0.96,0.01,-0.95,0.28,-0.10,-0.09,0.02,1.00,1

4.77,0.05,0.15,-9.63,0.00,0.00,0.00,0.11,0.92,-9.59,0.28,0.96,0.00,-0.95,0.28,-0.10,-0.09,0.02,1.00,1

4.81,0.04,0.11,-9.62,0.00,0.00,0.00,0.08,0.92,-9.58,0.28,0.96,0.00,-0.95,0.28,-0.10,-0.09,0.02,1.00,1

4.84,0.06,0.13,-9.63,0.00,0.00,0.00,0.11,0.92,-9.58,0.28,0.96,0.00,-0.95,0.28,-0.10,-0.09,0.02,1.00,1

4.87,0.06,0.16,-9.65,0.00,0.00,0.00,0.14,0.93,-9.60,0.28,0.96,0.00,-0.95,0.28,-0.10,-0.09,0.03,1.00,1

4.91,0.04,0.14,-9.65,0.00,0.00,0.00,0.12,0.94,-9.60,0.28,0.96,0.00,-0.95,0.28,-0.10,-0.09,0.03,1.00,1

4.94,0.05,0.14,-9.64,0.00,0.00,0.00,0.13,0.94,-9.60,0.28,0.96,0.00,-0.95,0.28,-0.10,-0.09,0.03,1.00,1

4.97,0.04,0.14,-9.62,0.00,0.00,0.00,0.14,0.95,-9.57,0.28,0.96,0.00,-0.95,0.28,-0.10,-0.09,0.03,1.00,1

5.00,0.06,0.13,-9.64,0.00,0.00,0.00,0.14,0.94,-9.59,0.28,0.96,0.00,-0.95,0.28,-0.10,-0.10,0.03,1.00,1

5.04,0.04,0.15,-9.63,0.00,0.00,0.00,0.16,0.97,-9.58,0.28,0.96,-0.00,-0.95,0.28,-0.10,-0.10,0.03,1.00,1

5.07,0.05,0.18,-9.62,0.00,0.00,0.00,0.20,0.96,-9.57,0.28,0.96,-0.00,-0.95,0.28,-0.10,-0.10,0.03,0.99,1

5.10,0.04,0.14,-9.63,0.00,0.00,0.00,0.16,0.97,-9.58,0.29,0.96,-0.00,-0.95,0.28,-0.10,-0.10,0.03,0.99,1

5.14,0.04,0.14,-9.63,0.00,0.00,0.00,0.16,0.97,-9.58,0.29,0.96,-0.00,-0.95,0.28,-0.10,-0.10,0.03,0.99,1

5.17,0.04,0.15,-9.65,0.00,0.00,0.00,0.18,0.98,-9.60,0.29,0.96,-0.00,-0.95,0.28,-0.10,-0.10,0.03,0.99,1

5.20,0.04,0.13,-9.63,0.00,0.00,0.00,0.17,0.98,-9.58,0.29,0.96,-0.00,-0.95,0.28,-0.10,-0.10,0.03,0.99,1

5.24,0.05,0.16,-9.63,0.00,0.00,0.00,0.21,0.98,-9.58,0.29,0.96,-0.00,-0.95,0.28,-0.10,-0.10,0.03,0.99,1

5.27,0.06,0.12,-9.64,0.00,0.00,0.00,0.17,0.97,-9.59,0.29,0.96,-0.00,-0.95,0.28,-0.10,-0.10,0.03,0.99,1

5.30,0.06,0.14,-9.63,0.00,0.00,0.00,0.20,0.97,-9.58,0.29,0.96,-0.01,-0.95,0.28,-0.10,-0.10,0.03,0.99,1

5.33,0.04,0.14,-9.63,0.00,0.00,0.00,0.20,0.99,-9.58,0.29,0.96,-0.01,-0.95,0.28,-0.10,-0.10,0.04,0.99,1

5.37,0.04,0.14,-9.64,0.00,0.00,0.00,0.21,1.00,-9.59,0.29,0.96,-0.01,-0.95,0.28,-0.10,-0.10,0.04,0.99,1

5.40,0.06,0.14,-9.63,0.00,0.00,0.00,0.21,0.98,-9.58,0.29,0.96,-0.01,-0.95,0.28,-0.10,-0.10,0.04,0.99,1

